"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"13735",13735,"fruits, légumes, légumineuses et oléagineux","fruits","Poire au sirop léger, appertisée, non égouttée","Pear, canned in light syrup, not drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.84,0.1064407,0.48923193,6.2017262e-8,0.8570675,0.0019723926,3.6656159e-8,4.9985397e-9,1.3830786e-9,0.0027647934,0.00014264549,0.00077596873,0.0085718919,3.6195475,11.50396,3.8044821,22.736006,0.0000034460066
"13037",13037,"fruits, légumes, légumineuses et oléagineux","fruits","Poire, pulpe et peau, crue","Pear, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.57,0.087689974,0.36428259,7.5941824e-8,0.055255797,0.0016460119,2.7655095e-8,6.0271204e-9,4.4291155e-10,0.0027422773,0.000048089608,0.00090236345,0.010812941,4.7173391,17.822139,6.5083076,5.1144721,0.0000030277866
"13107",13107,"fruits, légumes, légumineuses et oléagineux","fruits","Poire, pulpe, crue","Pear, peeled, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.57,0.087689974,0.36428259,7.5941824e-8,0.055255797,0.0016460119,2.7655095e-8,6.0271204e-9,4.4291155e-10,0.0027422773,0.000048089608,0.00090236345,0.010812941,4.7173391,17.822139,6.5083076,5.1144721,0.0000030277866
"20039",20039,"fruits, légumes, légumineuses et oléagineux","légumes","Poireau, cru","Leek, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.096268121,0.76886569,1.0766904e-7,0.10386339,0.0029693543,7.5672023e-8,3.7935755e-8,5.4777293e-10,0.0061668069,0.000071389201,0.0026062447,0.037193775,12.3079785,13.235653,1.7272277,7.9085187,0.0000035739345
"20040",20040,"fruits, légumes, légumineuses et oléagineux","légumes","Poireau, cuit","Leek, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.84,0.14942252,1.2982176,1.4557675e-7,0.31188694,0.0042489606,9.7826212e-8,4.550312e-8,7.3625549e-10,0.0081252458,0.0001170117,0.0032471939,0.045326622,15.1752766,15.977642,2.1806605,20.61589,0.0000062797983
"20236",20236,"fruits, légumes, légumineuses et oléagineux","légumes","Poireau, surgelé, cru","Leek, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.8,0.14177126,1.0584335,1.1326969e-7,0.66134062,0.0036177652,8.1032448e-8,3.7175423e-8,6.8135384e-10,0.0070770931,0.00016642107,0.0028627872,0.036919027,13.2190609,13.452819,1.8558682,24.380661,0.0000067874366
"20506",20506,"fruits, légumes, légumineuses et oléagineux","légumineuses","Pois cassé, cuit","Split pea, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.29,0.056508331,0.37684712,3.8719305e-8,0.21948887,0.0011509701,1.540459e-8,2.8819365e-9,6.7010353e-10,0.0018083702,0.00016350854,0.0043864956,0.0059117575,7.962195299999999,62.827013,0.4752242,8.254386,0.0000023762914
"20515",20515,"fruits, légumes, légumineuses et oléagineux","légumineuses","Pois cassé, sec","Split pea, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.66,0.12288009000000001,0.8733652,8.7510531e-8,0.34873799,0.002611784,3.4335256e-8,6.3044879e-9,1.5354248e-9,0.0040606727,0.0003721521,0.010190295,0.013522826,18.4590489,146.23372,1.095535,15.674672,0.000004523831
"20532",20532,"fruits, légumes, légumineuses et oléagineux","légumineuses","Pois chiche, appertisé, égoutté","Chick pea, canned, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",3.8,0.25055317,1.9237817,2.4018629e-7,0.26567689,0.0098473716,8.6086822e-8,1.3322796e-8,4.6792529e-9,0.014392049,0.00078202379,0.022224292,0.047087727,41.92855,288.55651,1.6872039,21.051638,0.0000054536802
"20507",20507,"fruits, légumes, légumineuses et oléagineux","légumineuses","Pois chiche, cuit","Chick pea, cooked","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.66,0.064081574,0.43492692,5.0447248e-8,0.22378113,0.0021570415,1.8130228e-8,3.135423e-9,7.0393491e-10,0.0032022672,0.00016747266,0.0047320999,0.0097488666,8.1818168,63.077368,0.47681846,9.0440639,0.0000025021442
"20516",20516,"fruits, légumes, légumineuses et oléagineux","légumineuses","Pois chiche, sec","Chick pea, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.98,0.13991406,0.987716,1.1480754e-7,0.35873046,0.0049520274,4.0666424e-8,6.8894928e-9,1.6139406e-9,0.0073056021,0.00038136849,0.010991794,0.022448671,18.966144800000002,146.8149,1.0992106,17.512299,0.0000048164883
"20216",20216,"fruits, légumes, légumineuses et oléagineux","légumes","Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau","Snow pea, boiled/cooked in water","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.77,0.18633408999999998,1.4651394,1.7002799e-7,0.35147012,0.004243269,5.3479142e-8,9.6687433e-9,2.4275915e-9,0.0062878529,0.00052682553,0.016340323,0.022423763,30.039726,231.14709,1.4263237,21.450704,0.0000062873782
"20173",20173,"fruits, légumes, légumineuses et oléagineux","légumes","Pois mange-tout ou pois gourmand, cru","Snow pea, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.12786703,0.91176252,1.2860103e-7,0.13774938,0.0029644819,3.7707802e-8,7.2590008e-9,1.9956758e-9,0.004593869,0.00042221876,0.013814887,0.017587311,25.032996,197.43588,1.0814622,8.6231783,0.0000035804234
"20243",20243,"fruits, légumes, légumineuses et oléagineux","légumes","Pois mange-tout ou pois gourmands, cuits","Snow pea, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.18633408999999998,1.4651394,1.7002799e-7,0.35147012,0.004243269,5.3479142e-8,9.6687433e-9,2.4275915e-9,0.0062878529,0.00052682553,0.016340323,0.022423763,30.039726,231.14709,1.4263237,21.450704,0.0000062873782
"20168",20168,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron jaune, cru","Sweet pepper, yellow, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.10775027,1.1836198,1.1066343e-7,0.18497873,0.0035481748,5.063738e-8,1.1288809e-8,3.771225e-10,0.0055484522,0.00033930519,0.0021524,0.013710629,6.5033985,7.4093373,1.4318404,14.864184,0.0000065378429
"20275",20275,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron rouge, appertisé, égoutté","Sweet pepper, red, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.03,0.12258637000000001,1.3028035,1.4309034e-7,0.32358671,0.0042132438,6.1466946e-8,1.0801528e-8,1.8829109e-9,0.0054786843,0.00037722113,0.0021124931,0.01389311,6.4586622,6.7540685,1.1177958,20.834162,0.0000064015442
"20087",20087,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron rouge, cru","Sweet pepper, red, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.10775027,1.1836198,1.1066343e-7,0.18497873,0.0035481748,5.063738e-8,1.1288809e-8,3.771225e-10,0.0055484522,0.00033930519,0.0021524,0.013710629,6.5033985,7.4093373,1.4318404,14.864184,0.0000065378429
"20088",20088,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron rouge, cuit","Sweet pepper, red, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.16283514,1.7827035,1.4907458e-7,0.40664004,0.0049250971,6.8582544e-8,1.4376075e-8,5.3691394e-10,0.0074029283,0.00042997187,0.0027170452,0.017895302,8.394784099999999,9.1717591,1.8356103,28.740997,0.0000097420227
"20085",20085,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron vert, cru","Sweet pepper, green, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.10775027,1.1836198,1.1066343e-7,0.18497873,0.0035481748,5.063738e-8,1.1288809e-8,3.771225e-10,0.0055484522,0.00033930519,0.0021524,0.013710629,6.5033985,7.4093373,1.4318404,14.864184,0.0000065378429
"20086",20086,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron vert, cuit","Sweet pepper, green, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.16283514,1.7827035,1.4907458e-7,0.40664004,0.0049250971,6.8582544e-8,1.4376075e-8,5.3691394e-10,0.0074029283,0.00042997187,0.0027170452,0.017895302,8.394784099999999,9.1717591,1.8356103,28.740997,0.0000097420227
"20041",20041,"fruits, légumes, légumineuses et oléagineux","légumes","Poivron, vert, jaune ou rouge, cru","Sweet pepper, green, yellow or red, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.10775027,1.1836198,1.1066343e-7,0.18497873,0.0035481748,5.063738e-8,1.1288809e-8,3.771225e-10,0.0055484522,0.00033930519,0.0021524,0.013710629,6.5033985,7.4093373,1.4318404,14.864184,0.0000065378429
"13179",13179,"fruits, légumes, légumineuses et oléagineux","fruits","Pomelo (dit Pamplemousse) jaune, pulpe, cru","Grapefruit, yellow, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.36,0.30714095,0.87285962,1.4157711e-7,0.093888527,0.0050252944,5.3549502e-8,2.9946401e-8,5.9810603e-10,0.0086653403,0.00016375898,0.0031706314,0.028340575,78.383088,34.073539,24.649831,10.326377,0.000011233222
"13180",13180,"fruits, légumes, légumineuses et oléagineux","fruits","Pomelo (dit Pamplemousse) rose, pulpe, cru","Grapefruit, red or pink, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.36,0.30714095,0.87285962,1.4157711e-7,0.093888527,0.0050252944,5.3549502e-8,2.9946401e-8,5.9810603e-10,0.0086653403,0.00016375898,0.0031706314,0.028340575,78.383088,34.073539,24.649831,10.326377,0.000011233222
"13040",13040,"fruits, légumes, légumineuses et oléagineux","fruits","Pomelo (dit Pamplemousse), pulpe, cru","Grapefruit, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.36,0.30714095,0.87285962,1.4157711e-7,0.093888527,0.0050252944,5.3549502e-8,2.9946401e-8,5.9810603e-10,0.0086653403,0.00016375898,0.0031706314,0.028340575,78.383088,34.073539,24.649831,10.326377,0.000011233222
"13085",13085,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme Canada, pulpe, crue","Apple, Canada, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.064749708,0.39651509,8.1285731e-8,0.078642598,0.0015649683,2.5849672e-8,5.0737187e-9,3.7783558e-10,0.0021420509,0.000046501435,0.00083245499,0.0090625453,9.7455508,16.513077,3.1772026,5.6056955,0.0000031491741
"4020",4020,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.35,0.26980770000000004,2.0842862,1.3031839e-7,0.90251592,0.005053121,2.0196637e-7,2.659177e-8,1.5130182e-9,0.027640034,0.00038993809,0.0080893674,0.11537961,27.7056717,103.11617,1.736126,31.493662,0.000010265949
"4021",4021,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","2",0,"Congelé","LDPE","Four",2.73,0.41558681,3.0535171,1.9470111e-7,1.8290823,0.007442074,2.9283823e-7,3.9253428e-8,2.2420669e-9,0.039875255,0.000584795,0.011632127,0.16517024,39.774848999999996,147.34683,2.5113671,56.74903,0.000018006535
"4028",4028,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","Ware potato, boiled/cooked in water, peeled","2",0,"Ambiant (moyen)","Carton","Cuisson à l'eau",2.7,0.074902178,0.64971087,9.4218047e-8,0.19872702,0.0019512092,4.5416247e-8,9.510523e-9,4.2225318e-10,0.003825828,0.00013714694,0.001936913,0.013535978,6.393344,33.111942,0.94548409,11.208999,0.0000034953891
"4042",4042,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.35,0.21077889,1.7192509,1.1959485e-7,0.86614511,0.0041866034,1.3322835e-7,2.2593573e-8,1.1041986e-9,0.017630525,0.00029905936,0.0056354474,0.071394593,18.6769689,77.007453,1.5701997,29.822386,0.0000091578332
"4034",4034,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked","2",0,"Congelé","LDPE","Four",2.73,0.33154102,2.5337764,1.7943282e-7,1.7772972,0.006208318,1.9496839e-7,3.3560757e-8,1.6599857e-9,0.025623621,0.00045540099,0.0081382122,0.10254396,26.9196959,110.17299,2.2751197,54.369451,0.000016428789
"4013",4013,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre noisette, surgelée, crue","Mashed potato balls pre-fried, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.52,0.36688274,3.4299843,1.7054004e-7,1.391599,0.0066860932,2.3382045e-7,4.4493259e-8,1.9207925e-9,0.032544394,0.00049416324,0.011478133,0.13459905,32.617011399999996,161.1394,1.6243358,44.350274,0.000014115271
"4035",4035,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre noisette, surgelée, cuite","Mashed potato balls pre-fried, frozen, cooked","2",0,"Congelé","LDPE","Four",2.82,0.55380317,4.9695349,2.5196907e-7,2.5254434,0.0097671154,3.3819237e-7,6.4741739e-8,2.8226598e-9,0.04685813,0.00073319176,0.016457083,0.19253506,46.767661000000004,229.96086,2.3521992,75.054397,0.000023487235
"4023",4023,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre nouvelle, crue","New potato, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",2.39,0.043260280000000005,0.36764506,5.7076593e-8,0.062120729,0.0012290376,2.9887819e-8,6.1738977e-9,2.6316928e-10,0.0024658883,0.000085916457,0.0012811389,0.008950992,4.0040631,22.45164,0.61756446,5.2128668,0.0000018601071
"4029",4029,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre primeur, sans peau, bouillie/cuite à l'eau","Early potato, boiled/cooked in water, peeled","2",0,"Ambiant (moyen)","Carton","Cuisson à l'eau",2.7,0.074902178,0.64971087,9.4218047e-8,0.19872702,0.0019512092,4.5416247e-8,9.510523e-9,4.2225318e-10,0.003825828,0.00013714694,0.001936913,0.013535978,6.393344,33.111942,0.94548409,11.208999,0.0000034953891
"4043",4043,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre rissolée, surgelée, crue","Potato, pre-fried into cubes, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.39,0.12311008999999999,0.9667794,1.0333522e-7,0.86143925,0.0027989538,4.5795543e-8,1.097455e-8,5.5147004e-10,0.0046926283,0.0001974549,0.0020953201,0.01450693,6.8333968,23.660246,1.0929683,28.997862,0.0000072989625
"4027",4027,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre rissolée, surgelée, cuite","Potato, pre-fried into cubes, frozen, cooked","2",0,"Congelé","LDPE","Four",2.77,0.20776007,1.4606428,1.5762594e-7,1.7806469,0.0042572343,7.1014954e-8,1.7131603e-8,8.7864437e-10,0.0072585993,0.00031102208,0.0031108012,0.02171287,10.088576100000001,34.545905,1.6106842,53.553032,0.00001386981
"4036",4036,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre sautée/poêlée à la graisse de canard","Potato, sautéed/pan-fried, with goose fat","2",0,"Ambiant (moyen)","PP","Micro-onde",2.85,0.076760042,0.67343572,7.0476971e-8,0.21928386,0.0018997522,3.9395238e-8,8.8923842e-9,3.7808478e-10,0.0036087579,0.000086008298,0.0016763217,0.0122264,5.2310726,26.92487,1.0028984,14.523678,0.0000036785387
"4014",4014,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre vapeur, sous vide","Potato, steamed, vacuum-packed","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.85,0.088322463,0.82306506,8.3084609e-8,0.26284963,0.0021126702,4.2287543e-8,9.6037159e-9,4.2219531e-10,0.0039467959,0.000096309385,0.0017997868,0.01320471,5.985439599999999,28.48203,1.0917263,17.197382,0.0000041681508
"4003",4003,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, bouillie/cuite à l'eau","Potato, boiled/cooked in water","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.63,0.088322463,0.82306506,8.3084609e-8,0.26284963,0.0021126702,4.2287543e-8,9.6037159e-9,4.2219531e-10,0.0039467959,0.000096309385,0.0017997868,0.01320471,5.985439599999999,28.48203,1.0917263,17.197382,0.0000041681508
"4016",4016,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, au lait ou à la crème","Potato flakes, dehydrated, with milk or cream","2",0,"Ambiant (long)","Carton","Micro-onde",2.98,0.15287969999999998,1.3028461,9.6002085e-8,0.64782804,0.0029257833,9.7705097e-8,2.0594835e-8,8.1082533e-10,0.012238506,0.00020522088,0.0050120174,0.050142968,13.660790800000001,70.067384,1.0107694,20.364517,0.0000053516216
"4022",4022,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, nature","Potato flakes, dehydrated, plain","2",0,"Ambiant (moyen)","Carton","Micro-onde",3.07,0.12149779999999999,0.70143671,9.7734224e-8,1.3391204,0.0021527427,5.0927532e-8,9.0258198e-9,4.4837337e-10,0.0041551873,0.00016924683,0.0018652721,0.013318927,5.9784973,28.28459,0.81340761,34.516418,0.0000048155092
"4019",4019,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstituée avec lait demi-écrémé et eau, non salée","Potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted","2",0,"Ambiant (long)","PP","Micro-onde",2.8,0.15793447,1.3795365,8.4769363e-8,0.68384888,0.0029285204,9.3493668e-8,2.0179058e-8,7.9033353e-10,0.012130351,0.00017125008,0.0048205277,0.049260337,13.062710299999999,65.51328,1.0582223,23.766687,0.0000056403783
"4017",4017,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse","Potato puree, made from flakes, reconstituted with whole milk, with added fat","2",0,"Ambiant (long)","PP","Micro-onde",2.98,0.15793447,1.3795365,8.4769363e-8,0.68384888,0.0029285204,9.3493668e-8,2.0179058e-8,7.9033353e-10,0.012130351,0.00017125008,0.0048205277,0.049260337,13.062710299999999,65.51328,1.0582223,23.766687,0.0000056403783
"4018",4018,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée, avec lait et beurre, non salée","Potato puree, with milk and butter, unsalted","2",0,"Ambiant (long)","PP","Micro-onde",2.8,0.15793447,1.3795365,8.4769363e-8,0.68384888,0.0029285204,9.3493668e-8,2.0179058e-8,7.9033353e-10,0.012130351,0.00017125008,0.0048205277,0.049260337,13.062710299999999,65.51328,1.0582223,23.766687,0.0000056403783
"4026",4026,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, rôtie/cuite au four","Potato, roasted/baked","2",0,"Ambiant (moyen)","PP","Four",2.63,0.11249718,0.82281239,8.2944123e-8,0.76146156,0.0022554635,4.6721414e-8,1.0743648e-8,4.8597507e-10,0.0043301009,0.00012068252,0.0018872617,0.013838743,5.8990203,28.923543,1.0971762,26.91506,0.0000071823616
"4008",4008,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, sans peau, crue","Potato, peeled, raw","2",0,"Ambiant (moyen)","PP","Pas de préparation",2.26,0.053396256,0.49375858,5.0492077e-8,0.10797568,0.0013640962,2.8309597e-8,6.3590022e-9,2.6820662e-10,0.0025991603,0.00005884822,0.0012092827,0.0088983427,3.7911576,19.692728,0.73185411,9.4821362,0.0000023656145
"4002",4002,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, sans peau, cuite au four","Potato, peeled, baked","2",0,"Ambiant (moyen)","PP","Four",2.71,0.10891231,0.81301643,8.1900262e-8,0.69940936,0.002227248,4.611961e-8,1.058491e-8,4.7595938e-10,0.0042706674,0.00011730688,0.0018742132,0.013737048,5.861697100000001,28.863205,1.0926764,25.556928,0.0000067957521
"4015",4015,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, sautée/poêlée","Potato, sautéed/pan-fried","2",0,"Ambiant (moyen)","PP","Poêle",2.63,0.093358548,0.8623783,8.7410818e-8,0.29391465,0.0022087881,4.370947e-8,9.9849258e-9,4.892816e-10,0.0041432984,0.00010780483,0.0020139241,0.013971387,6.7384039,32.420377,1.0720426,18.289878,0.0000044282657
"13620",13620,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme Golden, pulpe et peau, crue","Apple, var. Golden, pulp and skin, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.076175165,0.46210253,9.5875652e-8,0.092785353,0.0018407923,3.0461317e-8,5.971623e-9,4.4506632e-10,0.0025239248,0.000053875459,0.0009755771,0.010678287,11.473175399999999,19.481932,3.7488985,6.6111193,0.0000037148559
"13039",13039,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme, pulpe et peau, crue","Apple, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.07,0.064749708,0.39651509,8.1285731e-8,0.078642598,0.0015649683,2.5849672e-8,5.0737187e-9,3.7783558e-10,0.0021420509,0.000046501435,0.00083245499,0.0090625453,9.7455508,16.513077,3.1772026,5.6056955,0.0000031491741
"13176",13176,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme, pulpe, bouillie/cuite à l'eau","Apples, raw, without skin, cooked, boiled/cooked in water","2",0,"Ambiant (moyen)","PS","Cuisson à l'eau",2.14,0.10389759,0.84755375,1.0575131e-7,0.1948273,0.002649948,3.9907379e-8,6.3548754e-9,4.9650885e-10,0.003462948,0.000064098307,0.0010935552,0.011890234,11.6171903,18.350204,3.7025528,15.452083,0.0000043009112
"13050",13050,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme, pulpe, crue","Apple, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.03,0.064749708,0.39651509,8.1285731e-8,0.078642598,0.0015649683,2.5849672e-8,5.0737187e-9,3.7783558e-10,0.0021420509,0.000046501435,0.00083245499,0.0090625453,9.7455508,16.513077,3.1772026,5.6056955,0.0000031491741
"13175",13175,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme, pulpe, rôtie/cuite au four","Apple, pulp, roasted/baked","2",0,"Ambiant (moyen)","PS","Four",2.14,0.11758428,0.80334317,9.6475968e-8,0.62387612,0.0025712289,4.0578649e-8,6.8932148e-9,5.1357885e-10,0.0035196254,0.000084264901,0.0011052575,0.011490516,10.671558000000001,17.168911,3.3868364,22.795421,0.0000066267668
"13111",13111,"fruits, légumes, légumineuses et oléagineux","fruits","Pomme, sèche","Apple, dried","2",0,"Ambiant (moyen)","LDPE","Pas de préparation",2.53,0.47096846,1.6843022,2.1626988e-7,5.1494304,0.0062142519,1.0411233e-7,2.0801102e-8,1.7351833e-9,0.010334871,0.00035644923,0.0036387106,0.037388677,39.678377,70.34021,14.120415,123.37664,0.000017295153
"20132",20132,"fruits, légumes, légumineuses et oléagineux","légumes","Potimarron, pulpe, cru","Red kuri squash, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.55,0.083475063,0.59451138,9.0894988e-8,0.11159126,0.0022601282,3.9698622e-8,8.0637186e-9,5.0533638e-10,0.00387193,0.000090618245,0.0021148809,0.015800503,4.4429494,11.099112,3.3150013,8.4513761,0.0000039239378
"20043",20043,"fruits, légumes, légumineuses et oléagineux","légumes","Potiron, appertisé, égoutté","Pumpkin, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.05,0.13286672000000002,1.1230241,1.5723993e-7,0.31831599,0.0041691842,6.7546124e-8,1.0878048e-8,2.2991474e-9,0.0056951035,0.00025304024,0.0027272219,0.020372292,7.155497500000001,12.038961,3.1674121,19.654025,0.0000056734195
"20044",20044,"fruits, légumes, légumineuses et oléagineux","légumes","Potiron, cru","Pumpkin, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.49,0.08571934299999999,0.61884889,9.6451899e-8,0.11339476,0.0024124287,4.14561e-8,8.2491244e-9,5.1528799e-10,0.0040767598,0.000092034426,0.0021625182,0.016327553,4.5535446,11.317787,3.3160468,8.8126111,0.00000400097
"20096",20096,"fruits, légumes, légumineuses et oléagineux","légumes","Potiron, cuit","Pumpkin, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.95,0.1371002,1.1229788,1.3247369e-7,0.32302081,0.0035984002,5.7857633e-8,1.0825334e-8,6.9830892e-10,0.0056838031,0.00014112796,0.0027288645,0.020952204,6.1171050000000005,13.737329,4.0366047,21.671986,0.0000067786304
"20267",20267,"fruits, légumes, légumineuses et oléagineux","légumes","Printanière de légumes, surgelée, crue (haricots verts, carottes, pomme de terre, petits pois, oignons)","Spring vegetables, frozen, raw (French beans, carrots, potatoes, green peas, onions)","2",0,"Congelé","PP","Pas de préparation",2.42,0.24832476999999997,1.5483144,1.1207364e-7,0.67302694,0.0033651257,7.5955929e-8,1.1192733e-8,7.0369461e-10,0.0083722237,0.00021215837,0.0056310844,0.030762746,18.9488956,57.109173,11.992046,32.0678,0.0000077478224
"13041",13041,"fruits, légumes, légumineuses et oléagineux","fruits","Prune Reine-Claude, crue","Greengage plum, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.51852116,0.97186894,1.7752913e-7,0.11287541,0.0073593732,4.7504933e-8,2.4567351e-8,1.416692e-9,0.0083140159,0.00037291911,0.0032557664,0.034285509,93.62525959999999,983.41208,39.289303,12.498293,0.0000054281817
"13100",13100,"fruits, légumes, légumineuses et oléagineux","fruits","Prune, crue","Plum, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.57,0.5160091,0.96302799,1.7658697e-7,0.073776937,0.0073385482,4.7107768e-8,2.4458211e-8,1.4094418e-9,0.0082729842,0.0003706345,0.0032468808,0.034214524,93.58875689999999,983.37231,39.272857,11.602596,0.0000051813046
"13042",13042,"fruits, légumes, légumineuses et oléagineux","fruits","Pruneau, sec","Prune","2",0,"Ambiant (moyen)","LDPE","Pas de préparation",2.64,2.0051729999999997,2.8511064,4.7951449e-7,0.29581018,0.026521322,1.3553891e-7,9.1530447e-8,5.3029707e-9,0.030304849,0.0014247569,0.011805582,0.12688269,369.431911,3935.7698,157.59415,39.746196,0.00001747737
